"Feature"	"Gain"	"Cover"	"Frequency"
"42"	"canarito85"	0.00199444281133019	0.00247982317943287	0.00463815998475125
"43"	"mrentabilidad_annual__tend"	0.00199118027092091	0.00404529247836493	0.00428870957494123
"44"	"canarito9"	0.00198296339020142	0.00469165332646495	0.00476523286104581
"45"	"canarito65"	0.00196208640493314	0.00287361762386881	0.00473346464197217
"46"	"canarito27"	0.00195840913592419	0.00280049086150361	0.0045110871084567
"47"	"canarito8"	0.00195786818479618	0.00292117232236618	0.00470169642289853
"48"	"canarito11"	0.00194686389629131	0.00369586624819572	0.00476523286104581
"49"	"canarito86"	0.00194121750408276	0.00486990687148436	0.00489230573734036
"50"	"canarito71"	0.00191431728838232	0.00358465137065815	0.00463815998475125
"51"	"canarito93"	0.0019140916215746	0.00374496252002354	0.00460639176567762
"52"	"mactivos_margen__min"	0.00190632976537008	0.0020334632141679	0.0023826164305229
"53"	"canarito107"	0.00190592195395915	0.00271484035237521	0.00466992820382489
"54"	"canarito5"	0.00190365062974087	0.0026374596091851	0.0045110871084567
"55"	"canarito108"	0.00190356764529229	0.00404817032484936	0.00479700108011945
"56"	"mdescubierto_preacordado"	0.00189287366610022	0.00260986874701745	0.000921278353135523
"57"	"canarito4"	0.00188493928308616	0.00292088482885902	0.00454285532753034
"58"	"canarito102"	0.00186779328934644	0.00496284226260404	0.00457462354660398
"59"	"canarito70"	0.00186339970614761	0.00344987600642906	0.00470169642289853
"60"	"canarito75"	0.00186049068184834	0.00291401022875261	0.00454285532753034
"61"	"canarito59"	0.00185765958138452	0.00287052943974088	0.0045110871084567
"62"	"canarito24"	0.00185682019137045	0.00294693318620819	0.00438401423216214
"63"	"canarito95"	0.00185310784852581	0.00472747624017346	0.00457462354660398
"64"	"canarito38"	0.00184927009614539	0.00290819013936191	0.00432047779401487
"65"	"canarito56"	0.00184905470111758	0.00394383385508265	0.00470169642289853
"66"	"canarito41"	0.00184839200109604	0.00350029108942561	0.00457462354660398
"67"	"canarito46"	0.00184397020167909	0.003218449444243	0.00457462354660398
"68"	"canarito109"	0.00184031456724478	0.00316428069115323	0.0045110871084567
"69"	"canarito72"	0.00183877866471242	0.00353690761689214	0.00447931888938306
"70"	"canarito88"	0.00183461876331557	0.00373080882827654	0.00457462354660398
"71"	"canarito78"	0.00183264235255311	0.00384008514438418	0.00460639176567762
"72"	"canarito74"	0.00183258542196982	0.00300809348874314	0.00447931888938306
"73"	"canarito61"	0.00182276970660393	0.00232995757589384	0.00428870957494123
"74"	"canarito42"	0.00181485830570833	0.00294203260465079	0.0045110871084567
"75"	"mrentabilidad__tend"	0.00180478231906821	0.00289156995381803	0.00368511341254209
"76"	"canarito10"	0.00179758050429219	0.00378561450489053	0.00422517313679395
"77"	"canarito17"	0.00178116599718806	0.00323141300228269	0.00444755067030942
"78"	"canarito104"	0.00177830139516386	0.00418876496239572	0.0045110871084567
"79"	"canarito43"	0.00176667958648415	0.00518867620401253	0.00457462354660398
"80"	"canarito81"	0.0017567852628848	0.00302194146849678	0.00422517313679395
"81"	"canarito73"	0.00175289036305004	0.00361873540749124	0.00438401423216214
"82"	"mpagomiscuentas"	0.00174953292211739	0.00173802743566043	0.000730669038693691
"83"	"Visa_cuenta_estado"	0.00174753563654524	6.83480400067409e-05	0.000222377533515471
"84"	"canarito99"	0.00174518763923127	0.00238168820166361	0.0040981002604994
"85"	"canarito13"	0.00174404270705997	0.00311713961956171	0.00425694135586759
"86"	"canarito54"	0.00174311281924025	0.00228946344499896	0.00419340491772031
"87"	"canarito32"	0.0017358841062232	0.00221641493415293	0.00416163669864667
"88"	"canarito45"	0.00173457312413708	0.00373041463892057	0.00416163669864667
"89"	"canarito76"	0.00173343891487529	0.00270581026103055	0.00432047779401487
"90"	"canarito66"	0.00173281200549122	0.00222455723232726	0.0040981002604994
"91"	"mcomisiones_mantenimiento__tend"	0.00173075520004323	0.00133383495910397	0.00266853040218565
"92"	"mplan_sueldo__max"	0.00172510471400978	0.00136118145385837	0.000889510134061884
"93"	"canarito19"	0.00171256980236215	0.00281279344514718	0.00422517313679395
"94"	"canarito58"	0.00171172705813144	0.00308724163163705	0.00397102738420484
"95"	"canarito63"	0.00170776393907072	0.00255414310714512	0.00412986847957304
"96"	"canarito29"	0.00170713578056205	0.00280008747733593	0.00419340491772031
"97"	"canarito60"	0.00170318808498217	0.00276948905823673	0.00419340491772031
"98"	"canarito1"	0.00169961839119636	0.00387118459500808	0.00444755067030942
"99"	"canarito100"	0.00168842188867813	0.00292343038758395	0.00412986847957304
"100"	"canarito55"	0.00168498565619643	0.00313515417396793	0.00406633204142576
"101"	"canarito33"	0.00168260092221739	0.00303039641082358	0.00425694135586759
"102"	"canarito110"	0.00168038747558848	0.00376367842224845	0.00422517313679395
"103"	"canarito34"	0.00167964731629733	0.00387950319753576	0.00416163669864667
"104"	"canarito20"	0.00167857925634944	0.00431993699495747	0.00435224601308851
"105"	"canarito68"	0.00167064163418812	0.00236985494517169	0.00400279560327848
"106"	"canarito97"	0.00166778461819366	0.00207343133571269	0.00397102738420484
"107"	"canarito26"	0.00166187183467679	0.00351695789949682	0.00419340491772031
"108"	"canarito3"	0.00165683990379176	0.0032628306636698	0.0040981002604994
"109"	"canarito51"	0.00165240039873865	0.003274271235152	0.00412986847957304
"110"	"canarito80"	0.00165181115597529	0.00265390512093994	0.00406633204142576
"111"	"canarito18"	0.00164843854450935	0.00299342857718659	0.00412986847957304
"112"	"canarito2"	0.00163736428813282	0.00242844316099952	0.00406633204142576
"113"	"canarito47"	0.00163538350847026	0.00295116601126388	0.00412986847957304
"114"	"canarito7"	0.00162833060100476	0.00223021747168853	0.00403456382235212
"115"	"canarito62"	0.00162668916030575	0.00326301139792846	0.00422517313679395
"116"	"canarito91"	0.00162129165568968	0.00339571583658765	0.00403456382235212
"117"	"canarito57"	0.00161739255329253	0.00352105004494154	0.00384395450791029
"118"	"canarito40"	0.00161653028110073	0.00278498700074607	0.00390749094605756
"119"	"canarito37"	0.00161437272614897	0.0036449647018134	0.00419340491772031
"120"	"canarito22"	0.0016127052825885	0.005053308429573	0.00428870957494123
"121"	"canarito49"	0.00160926057960564	0.00244559366524892	0.00378041806976301
"122"	"canarito87"	0.00159958952339366	0.00283753044852868	0.00387572272698393
"123"	"canarito69"	0.00159703644849155	0.00221141296798229	0.00378041806976301
"124"	"mcuenta_corriente_Paquete__avg"	0.00159588912581134	0.00166402624247761	0.00260499396403838
"125"	"canarito79"	0.00158751586328165	0.00372160001705931	0.00397102738420484
"126"	"canarito64"	0.00158175216424861	0.00284929398586533	0.00381218628883665
"127"	"canarito30"	0.0015756786177837	0.00228074569062662	0.00381218628883665
"128"	"canarito53"	0.00157512885489302	0.00295146983410416	0.0039392591651312
"129"	"canarito35"	0.00155968952851157	0.00248738364889869	0.00381218628883665
"130"	"canarito90"	0.0015591405851677	0.00268621320598781	0.00384395450791029
"131"	"canarito82"	0.00155744938967708	0.00329401854870082	0.00387572272698393
"132"	"canarito48"	0.00155609197225267	0.00235110322878042	0.00374864985068937
"133"	"canarito21"	0.0015510248916711	0.00223506451047965	0.00378041806976301
"134"	"canarito84"	0.00155016759035527	0.00283553199594809	0.00397102738420484
"135"	"canarito25"	0.00154781096867424	0.00237973148655213	0.00368511341254209
"136"	"canarito15"	0.00154111759006666	0.00289946045527652	0.00384395450791029
"137"	"mplan_sueldo__avg"	0.00153072761394213	0.00244704436451075	0.00104835122943008
"138"	"canarito16"	0.00153018561296238	0.0027530844124553	0.00378041806976301
"139"	"canarito96"	0.00152783535465867	0.00282498643362447	0.00374864985068937
"140"	"canarito44"	0.00152093595259919	0.00569554195443289	0.00397102738420484
"141"	"canarito31"	0.00149643771490924	0.00299217833474132	0.00368511341254209
"142"	"Master_fultimo_cierre__tend"	0.00149574729573283	0.00168597086215054	0.0031132854692166
"143"	"canarito23"	0.00149121759071597	0.00178691614166842	0.00355804053624754
"144"	"canarito98"	0.00148811027978463	0.0027951796724071	0.00381218628883665
"145"	"ctarjeta_visa_transacciones__tend"	0.00148768083233605	0.0020545753744059	0.00203316602071288
"146"	"canarito12"	0.00148752902743003	0.00316958940622384	0.00368511341254209
"147"	"canarito89"	0.00148362112062503	0.00243279106797703	0.00365334519346845
"148"	"mv_mpagominimo__tend"	0.00148174571319638	0.000763012672449952	0.00120719232479827
"149"	"canarito67"	0.00145689021162933	0.00270520017187738	0.00371688163161573
"150"	"canarito105"	0.0014565780740202	0.00352593850646403	0.00378041806976301
"151"	"Visa_cuenta_estado__tend"	0.0014417978058896	0.0014051645430527	0.00127072876294555
"152"	"canarito39"	0.0014412662608176	0.00222251879276196	0.00349450409810026
"153"	"mcomisiones_mantenimiento"	0.00143091103759715	0.00462681992143161	0.00200139780163924
"154"	"mrentabilidad__min"	0.00142269438813531	0.00222539337522717	0.00270029862125929
"155"	"canarito92"	0.00142138214957913	0.00206578420867879	0.00349450409810026
"156"	"canarito50"	0.00140931540888197	0.00272943621053803	0.00333566300273207
"157"	"canarito103"	0.00140631673726933	0.0025178981741759	0.0035262723171739
"158"	"canarito101"	0.00139992164423903	0.00191746614396945	0.00339919944087934
"159"	"canarito6"	0.0013954900065853	0.00264474329386496	0.0035262723171739
"160"	"mplan_sueldo__tend"	0.00139311215777744	0.00315150023181315	0.00152487451553466
"161"	"canarito52"	0.00138487202426969	0.00326350953070412	0.0035262723171739
"162"	"tcaja_seguridad"	0.00137379698937601	0.00334617015826193	0.000794205476840968
"163"	"canarito14"	0.00136856810234293	0.00237604888832433	0.00336743122180571
"164"	"canarito106"	0.00136634666270228	0.00213734456438974	0.00343096765995298
"165"	"mpasivos_margen"	0.00136261714960608	0.00156313958871614	0.00206493423978652
"166"	"mtarjeta_master_consumo"	0.00134710802703708	0.00204525890549232	0.00104835122943008
"167"	"mv_mpagospesos__max"	0.0013284703912529	0.00239264456371176	0.00114365588665099
"168"	"mcuentas_saldo__min"	0.00132523692831236	0.0021009257904188	0.00225554355422835
"169"	"mv_mpagominimo__max"	0.00131193946453912	0.0010069823233005	0.00076243725776733
"170"	"tplan_sueldo__avg"	0.00131184703041361	0.00164440709239394	0.000857741914988246
"171"	"Visa_fultimo_cierre__tend"	0.00128945338941277	0.0018202912793834	0.00285913971662749
"172"	"ccallcenter_transacciones"	0.00127257893017815	0.0016217902812756	0.000794205476840968
"173"	"mv_msaldototal"	0.00125821940549951	0.000679264379422801	0.000984814791282801
"174"	"mrentabilidad_annual__min"	0.00125168640596641	0.0028127822910293	0.00266853040218565
"175"	"mcuenta_corriente_Paquete__min"	0.00121338987254791	0.0012528508588285	0.00241438464959654
"176"	"chomebanking_transacciones"	0.00120666059514355	0.00311468078845783	0.00168371561090285
"177"	"Visa_mpagospesos__tend"	0.00119579216351721	0.00266964657005725	0.00212847067793379
"178"	"chomebanking_transacciones__tend"	0.00117040902870769	0.002407631676063	0.00247792108774382
"179"	"mrentabilidad__avg"	0.00116558894211845	0.000771461195399545	0.00152487451553466
"180"	"ccomisiones_otras__tend"	0.00116009330746415	0.00206656492849266	0.00250968930681746
"181"	"mvr_mpagominimo__tend"	0.00115580109148454	0.00176031154404669	0.00216023889700743
"182"	"Master_fultimo_cierre"	0.00111943674453885	0.00130157633714958	0.0023826164305229
"183"	"mrentabilidad_annual__max"	0.00111186273619336	0.00274257349795977	0.00219200711608107
"184"	"mrentabilidad__max"	0.00108710195813555	0.00142355039231912	0.00225554355422835
"185"	"mcuenta_corriente_Paquete__max"	0.0010808638062699	0.00256614182383022	0.00235084821144927
"186"	"mactivos_margen__max"	0.00106307715526846	0.00143004545621676	0.00203316602071288
"187"	"Master_Fvencimiento"	0.00105350335978	0.00152328525112703	0.00231907999237563
"188"	"mvr_msaldopesos2__min"	0.00104108542773551	0.00139042860916034	0.00241438464959654
"189"	"mv_marca_atraso"	0.00103514469877565	0.000101342861711063	0.000190609314441832
"190"	"mpasivos_margen__tend"	0.00101932729899719	0.00360958310246801	0.00225554355422835
"191"	"tplazo_fijo"	0.000992606386991782	0.00379827977198103	0.000698900819620052
"192"	"mv_tconsumos__tend"	0.000991578167248637	0.000706569899620095	0.0013978016392401
"193"	"mvr_msaldopesos2__tend"	0.00098021168511166	0.00107099248730707	0.00216023889700743
"194"	"Master_Fvencimiento__max"	0.000974570445193921	0.00168680140289645	0.00219200711608107
"195"	"ttarjeta_visa_debitos_automaticos__tend"	0.000968837951511742	0.00152425568597992	0.0013978016392401
"196"	"mv_fultimo_cierre"	0.000962309268374453	0.00101170491248326	0.00222377533515471
"197"	"mcuenta_debitos_automaticos"	0.000961895303146913	0.00166162548875334	0.000921278353135523
"198"	"Visa_fultimo_cierre"	0.000955475809043343	0.00118425219878578	0.0019696295825656
"199"	"mvr_msaldopesos2"	0.00094885608323555	0.00151909889440867	0.00209670245886016
"200"	"mcuentas_saldo__avg"	0.000947124882501624	0.00163637919603984	0.00149310629646102
"201"	"chomebanking_transacciones__max"	0.000932039689634303	0.00188966065721723	0.00177902026812377
"202"	"ccomisiones_mantenimiento"	0.000925061904051777	0.00148653157587842	0.000444755067030942
"203"	"Visa_mfinanciacion_limite"	0.000915399515682655	0.000921286324153973	0.00162017917275558
"204"	"mcaja_ahorro_Paquete__avg"	0.000904436717445163	0.00214537986701197	0.00181078848719741
"205"	"cliente_antiguedad__min"	0.000893573503350251	0.00181060197733662	0.00187432492534469
"206"	"Visa_tconsumos__max"	0.000878272936651116	0.0011756096698157	0.00142956985831374
"207"	"Visa_tconsumos__tend"	0.000870007591078933	0.0015799357732257	0.0019696295825656
"208"	"mv_fultimo_cierre__tend"	0.000864390605732742	0.00125507983972837	0.00200139780163924
"209"	"Visa_fechaalta"	0.000862058131999526	0.00338933541265319	0.00228731177330199
"210"	"mcaja_ahorro_Paquete__tend"	0.000858453578220085	0.00179332028297228	0.00212847067793379
"211"	"mcomisiones_mantenimiento__avg"	0.000856398024097064	0.000912828318196897	0.00165194739182921
"212"	"Master_fechaalta"	0.000847808996465066	0.00261786902664549	0.00209670245886016
"213"	"mcomisiones_mantenimiento__max"	0.000846644890428823	0.000796122443576186	0.00108011944850372
"214"	"mv_msaldopesos__max"	0.000841782670281111	0.000364552616259825	0.000603596162399136
"215"	"Master_mpagominimo__tend"	0.000840521043790127	0.00164081264870052	0.00127072876294555
"216"	"mvr_mconsumospesos__tend"	0.000838898341020619	0.00285883156178189	0.00212847067793379
"217"	"mcaja_ahorro_Paquete__max"	0.000823322358405633	0.00379206082901173	0.00200139780163924
"218"	"cliente_edad__min"	0.000822254215668105	0.00167070890928186	0.00184255670627105
"219"	"Visa_msaldopesos__tend"	0.000821108552006453	0.000896861741782508	0.0015566427346083
"220"	"Master_mpagospesos__tend"	0.000818139250393154	0.00125488130127784	0.00136603342016647
"221"	"mtarjeta_visa_consumo__tend"	0.000817440391127346	0.00269861150848099	0.00162017917275558
"222"	"Visa_Fvencimiento"	0.00081366072576123	0.00104585312388767	0.00184255670627105
"223"	"Visa_mpagospesos__max"	0.00080681072345152	0.00192211143608451	0.00181078848719741
"224"	"Visa_Fvencimiento__min"	0.000797863254931049	0.000966640343488291	0.00171548382997649
"225"	"tcaja_ahorro"	0.000792174121174629	0.00231146676647243	0.000667132600546413
"226"	"thomebanking__tend"	0.000791576527724293	0.00100385406232047	0.00165194739182921
"227"	"internet"	0.000787596902302215	0.000362175245433544	0.000540059724251858
"228"	"cliente_edad"	0.000776165987240719	0.0023339478794755	0.00177902026812377
"229"	"internet__tend"	0.000773824784328487	0.00125860011591942	0.00162017917275558
"230"	"marketing_coss_selling__avg"	0.000773304198755996	0.00133626286469844	0.00158841095368194
"231"	"mv_fultimo_cierre__avg"	0.000760497853176018	0.000944772921778626	0.00174725204905013
"232"	"Visa_fultimo_cierre__avg"	0.000756078216175103	0.000812946920569374	0.00168371561090285
"233"	"Visa_mpagospesos"	0.000746927108485105	0.00102917962939423	0.00162017917275558
"234"	"mvr_msaldopesos2__max"	0.000746736566863333	0.00234725465880164	0.00200139780163924
"235"	"Visa_Fvencimiento__max"	0.000744244821591873	0.00146104024046242	0.00181078848719741
"236"	"Visa_mconsumospesos"	0.000737464440307155	0.000981695172639492	0.00165194739182921
"237"	"mpasivos_margen__min"	0.000736697745108421	0.00305750595945114	0.00187432492534469
"238"	"Master_Fvencimiento__min"	0.000734281788999615	0.00108199007361934	0.00171548382997649
"239"	"ccallcenter_transacciones__tend"	0.000733770504240466	0.00095451063526854	0.00114365588665099
"240"	"mcuentas_saldo__max"	0.000733013452425093	0.00191446729970501	0.00181078848719741
"241"	"mdescubierto_preacordado__tend"	0.000728937272945582	0.00309016833614015	0.00101658301035644
"242"	"mcuenta_debitos_automaticos__tend"	0.000719337460609355	0.00154714011054945	0.00117542410572463
"243"	"Visa_tconsumos__avg"	0.000713986997485773	0.000963992895697716	0.00142956985831374
"244"	"Visa_mpagominimo__avg"	0.000701400912548189	0.00088837449633489	0.000953046572209162
"245"	"tmovimientos_ultimos90dias__max"	0.000690055891581243	0.00176955576886232	0.0015566427346083
"246"	"mcomisiones_otras"	0.000686289877773276	0.000543519181007035	0.00127072876294555
"247"	"mvr_mpagominimo"	0.000683947531798381	0.000980454716955109	0.00114365588665099
"248"	"mv_fechaalta"	0.000682706035480769	0.0011052486598092	0.0013978016392401
"249"	"ccomisiones_otras__avg"	0.000682353702505687	0.00263328623690807	0.00174725204905013
"250"	"mvr_msaldopesos__tend"	0.00067551098469004	0.000509460224717844	0.00136603342016647
"251"	"mvr_Visa_mlimitecompra__tend"	0.000670634754885249	0.00117546092334263	0.00152487451553466
"252"	"tmovimientos_ultimos90dias__min"	0.000663492487784487	0.00179104555617848	0.00146133807738738
"253"	"Master_Fvencimiento__avg"	0.00066216372526174	0.00118444440640552	0.00158841095368194
"254"	"cprestamos_personales__avg"	0.000657786016493109	0.00207433109453655	0.00142956985831374
"255"	"thomebanking__avg"	0.000650994241215387	0.0015201541827155	0.00142956985831374
"256"	"mcaja_ahorro_dolares__min"	0.000650234597939879	0.0015914140447976	0.0013978016392401
"257"	"Visa_msaldototal__tend"	0.00064898592620745	0.00133726749088861	0.00142956985831374
"258"	"mv_tconsumos__avg"	0.000648379043008765	0.00212497221101324	0.00136603342016647
"259"	"tseguro_vida_mercado_abierto__avg"	0.000647900378121797	0.00121124575178318	0.00104835122943008
"260"	"mcaja_ahorro_Paquete__min"	0.000641620417133463	0.0012733512142455	0.00130249698201919
"261"	"Master_fultimo_cierre__avg"	0.000641578705573258	0.0014162089379727	0.00162017917275558
"262"	"mrentabilidad_annual__avg"	0.000639012121731326	0.000703457907964704	0.00120719232479827
"263"	"mpagomiscuentas__tend"	0.000635760183736195	0.00146508042921556	0.000984814791282801
"264"	"mprestamos_personales__max"	0.000633061760703567	0.00137950546705804	0.000984814791282801
"265"	"mv_Fvencimiento"	0.000625483796373914	0.000885410684269377	0.0015566427346083
"266"	"mactivos_margen__avg"	0.000624122381963774	0.00177402557226147	0.00162017917275558
"267"	"mcaja_ahorro_dolares"	0.000621717182303556	0.00252610496408159	0.00127072876294555
"268"	"mvr_Master_mlimitecompra__tend"	0.000620334330983504	0.000966443224829523	0.00130249698201919
"269"	"mvr_mconsumospesos"	0.000617433611116876	0.00223718276453005	0.00152487451553466
"270"	"mvr_Visa_mlimitecompra__min"	0.000615794761082118	0.000663948805531355	0.0013978016392401
"271"	"mvr_mpagospesos__avg"	0.000615562871748091	0.00070879603326583	0.0013978016392401
"272"	"Visa_Fvencimiento__tend"	0.000615007525734127	0.00131174516385051	0.00130249698201919
"273"	"mpasivos_margen__max"	0.000613923518954899	0.00132520701888177	0.00136603342016647
"274"	"mv_Finiciomora__tend"	0.000613068876924067	0.000151469146193501	0.000540059724251858
"275"	"Visa_mfinanciacion_limite__min"	0.000605572213558319	0.000886323704791221	0.00136603342016647
"276"	"mv_Finiciomora__avg"	0.000604032001530855	0.000306013945157045	0.000730669038693691
"277"	"mvr_mconsumosdolares"	0.00059831983601683	0.00107995580018685	0.00104835122943008
"278"	"mcomisiones__tend"	0.000596233819128717	0.000884042362626941	0.00142956985831374
"279"	"marketing_coss_selling__min"	0.000595100458945349	0.00087448153574709	0.00111188766757736
"280"	"Visa_mpagominimo__tend"	0.000587677535621254	0.000741822606500578	0.00120719232479827
"281"	"mv_Fvencimiento__tend"	0.000579437746928353	0.000649063491425596	0.00130249698201919
"282"	"mprestamos_personales__min"	0.000577557100381352	0.00207519037193547	0.00076243725776733
"283"	"tcajas_depositos__tend"	0.000575788635411365	0.00153562090721443	0.00108011944850372
"284"	"chomebanking_transacciones__avg"	0.000570598569901456	0.00124878689148631	0.00120719232479827
"285"	"Visa_mconsumospesos__tend"	0.000565857047149935	0.00162469518110715	0.00142956985831374
"286"	"Master_fechaalta__tend"	0.000564460604416419	0.00116727407582681	0.00127072876294555
"287"	"tcajas__tend"	0.000561000985975627	0.00284198961786196	0.00158841095368194
"288"	"mvr_Master_mlimitecompra"	0.000560867162008021	0.000483954724069181	0.00120719232479827
"289"	"Visa_mpagospesos__min"	0.000560794878533253	0.00139640963456292	0.00123896054387191
"290"	"mvr_mpagado__tend"	0.000560102725392681	0.000928363198885164	0.00133426520109283
"291"	"tmovimientos_ultimos90dias__avg"	0.000557929398058189	0.00154210061328502	0.00136603342016647
"292"	"mrentabilidad_annual"	0.000557650215115101	0.000607998616872186	0.00117542410572463
"293"	"mvr_msaldopesos2__avg"	0.000553890501307112	0.00102971309760869	0.00130249698201919
"294"	"mvr_mpagominimo__max"	0.000549521694087469	0.00108343568632217	0.00101658301035644
"295"	"mcomisiones_otras__max"	0.000543882692472377	0.00137137320549693	0.00136603342016647
"296"	"Master_marca_atraso__tend"	0.000539861306031191	0.000646624285858375	0.000412986847957304
"297"	"tcajas_consultas__tend"	0.000537470342065696	0.00164143714475131	0.00111188766757736
"298"	"mdescubierto_preacordado__avg"	0.00053306064179802	0.000509702941364793	0.000825973695914607
"299"	"mvr_mpagospesos__tend"	0.000532574740611856	0.000796025984422731	0.00120719232479827
"300"	"mcomisiones"	0.000531784861652902	0.000874255379488552	0.00114365588665099
"301"	"Visa_cuenta_estado__avg"	0.000531676716132024	0.000377287809983807	0.000635364381472775
"302"	"Visa_mconsumospesos__max"	0.000531676364847182	0.00213943117872317	0.00136603342016647
"303"	"mv_msaldopesos__tend"	0.000528307301084269	0.000529367655976584	0.000953046572209162
"304"	"mvr_mpagospesos__min"	0.000524991202751543	0.000839556818510149	0.00127072876294555
"305"	"Visa_mpagominimo__max"	0.000524457681973255	0.000925757100074948	0.000857741914988246
"306"	"mcaja_ahorro_dolares__avg"	0.000521657121809068	0.00161118856667241	0.00108011944850372
"307"	"mcheques_emitidos_rechazados__avg"	0.000520419264200359	0.00123972866573744	0.000381218628883665
"308"	"mcomisiones_otras__tend"	0.000519380394255496	0.0015614054144649	0.00130249698201919
"309"	"ttarjeta_visa_debitos_automaticos__max"	0.000519277156773971	0.000198410972103141	0.000476523286104581
"310"	"mvr_mconsumospesos__avg"	0.000518317584413713	0.00100760986720431	0.00120719232479827
"311"	"Master_msaldototal"	0.000518084060162066	0.00171007512677619	0.000825973695914607
"312"	"mcomisiones_otras__min"	0.000516755466521491	0.00149675725598607	0.00127072876294555
"313"	"tcajas__avg"	0.00051163051713561	0.00210938052132712	0.00120719232479827
"314"	"Visa_mconsumospesos__avg"	0.000508319457248571	0.00135308761734956	0.00133426520109283
"315"	"Visa_msaldototal"	0.000507188641685798	0.000463285245841977	0.000635364381472775
"316"	"mprestamos_prendarios"	0.0005058157197114	0.00438168044044495	0.000921278353135523
"317"	"mvr_mpagospesos"	0.000504918332223555	0.00155914021343705	0.00111188766757736
"318"	"Visa_Fvencimiento__avg"	0.000504752573842153	0.000442006679615035	0.00120719232479827
"319"	"mautoservicio__tend"	0.000504325300204662	0.00160926943250568	0.00130249698201919
"320"	"mvr_mpagospesos__max"	0.000502539049074775	0.00155976615240451	0.00123896054387191
"321"	"mv_fechaalta__min"	0.000500722178408958	0.000704244657388069	0.00104835122943008
"322"	"cliente_antiguedad__avg"	0.000499483792227399	0.000659622389521183	0.000953046572209162
