"Feature"	"Gain"	"Cover"	"Frequency"
"65"	"mv_msaldototal"	0.00148486354397683	0.000405916778303195	0.00124433826091285
"66"	"Master_fultimo_cierre__tend"	0.00148356717000217	0.00179803858828346	0.00393210890448459
"67"	"tplan_sueldo__avg"	0.00148018903285315	0.00259584765906166	0.00159275297396844
"68"	"mvr_mpagominimo__tend"	0.00147951626997579	0.0024808814802661	0.00403165596535762
"69"	"mtarjeta_visa_consumo__tend"	0.00142298400120561	0.00277861661101493	0.00283709123488129
"70"	"mactivos_margen__max"	0.0014017427096468	0.00241106874779264	0.00428052361754019
"71"	"Visa_tconsumos__tend"	0.00140116894866859	0.00373198312084477	0.00452939126972276
"72"	"mrentabilidad__max"	0.00139005061270303	0.00228509541488106	0.00418097655666716
"73"	"mplan_sueldo__tend"	0.0013097433543661	0.00419877015754871	0.00273754417400826
"74"	"mpasivos_margen"	0.00129938482167827	0.00311368794316886	0.00363346772186551
"75"	"tplazo_fijo"	0.00128313272743423	0.00452488066316067	0.00129411179134936
"76"	"Visa_fultimo_cierre"	0.00127944255303337	0.00126090036274641	0.00333482653924643
"77"	"mcaja_ahorro_Paquete__avg"	0.00127111292560086	0.00317554844765434	0.00388233537404808
"78"	"mrentabilidad_annual__min"	0.00126308016105864	0.00665951296091145	0.00442984420884973
"79"	"mvr_mconsumospesos__tend"	0.00126003133564948	0.00478336846097086	0.00447961773928625
"80"	"tmovimientos_ultimos90dias__min"	0.00125015137628791	0.00400205641206772	0.00413120302623065
"81"	"ttarjeta_visa_debitos_automaticos__tend"	0.00124719605689017	0.00170796536060613	0.0021402618087701
"82"	"Master_fultimo_cierre"	0.00124204984664728	0.00183614791108341	0.00388233537404808
"83"	"cliente_edad__min"	0.00123651178050046	0.00303758995497276	0.00408142949579414
"84"	"Master_mpagominimo__tend"	0.00120223975864028	0.00358007222874428	0.0028868647653178
"85"	"mcuenta_corriente_Paquete__max"	0.00120047834447481	0.00346656340706658	0.00383256184361157
"86"	"mcuentas_saldo__min"	0.00120038117779388	0.00268806132805266	0.00353392066099248
"87"	"thomebanking__avg"	0.00119543313012212	0.00202667565432747	0.00353392066099248
"88"	"thomebanking__tend"	0.0011851181984133	0.00204647980240181	0.00393210890448459
"89"	"mv_fultimo_cierre__tend"	0.0011621223459898	0.00160940252061745	0.00388233537404808
"90"	"Visa_fultimo_cierre__tend"	0.00115398269020867	0.00227948015846788	0.00348414713055597
"91"	"ccomisiones_mantenimiento"	0.00114117552490143	0.00192107537049557	0.00089592354785725
"92"	"mcaja_ahorro_Paquete__tend"	0.00113594234607778	0.00305543310204017	0.00433029714797671
"93"	"mcaja_ahorro_Paquete__max"	0.00113477176321918	0.00434736015809418	0.00388233537404808
"94"	"tmovimientos_ultimos90dias__avg"	0.00113072948450691	0.00368262567221754	0.00363346772186551
"95"	"ccallcenter_transacciones__tend"	0.00112962919899255	0.00308038531182037	0.00308595888706386
"96"	"Visa_mpagospesos"	0.00111646483430524	0.0021924305730832	0.00333482653924643
"97"	"mvr_mpagospesos__tend"	0.00111381995554493	0.00191335397458671	0.00363346772186551
"98"	"mcuenta_debitos_automaticos"	0.00109487608124237	0.00332200817819168	0.00238912946095267
"99"	"mactivos_margen__avg"	0.00108717409554241	0.00348585161146359	0.00368324125230203
"100"	"mv_tconsumos__tend"	0.00108549839828838	0.00170968610093943	0.00253845005226221
"101"	"chomebanking_transacciones__avg"	0.00108506428103725	0.00320746819370643	0.003583694191429
"102"	"mpasivos_margen__min"	0.00105739897883478	0.00421376192849135	0.00393210890448459
"103"	"ccomisiones_otras__avg"	0.00104040266575451	0.00303946273327507	0.00378278831317505
"104"	"cliente_antiguedad__min"	0.00103785648248994	0.00232508561626341	0.00303618535662735
"105"	"mvr_msaldopesos2"	0.00103297092724836	0.00362488642197645	0.00388233537404808
"106"	"cliente_edad"	0.00102648267643845	0.00278374051991484	0.00343437360011946
"107"	"mv_fultimo_cierre"	0.00102627368792108	0.00165219196485717	0.00343437360011946
"108"	"mrentabilidad_annual__max"	0.00101742850495459	0.00315136362858601	0.00328505300880992
"109"	"internet"	0.00101636266873971	0.000510944766679902	0.00124433826091285
"110"	"internet__avg"	0.00101077516295116	0.00120598246326485	0.00268777064357175
"111"	"marketing_coss_selling__avg"	0.00100880741938908	0.00215551659255909	0.00318550594793689
"112"	"mvr_mpagospesos__max"	0.000996207555394717	0.00336128206586501	0.00348414713055597
"113"	"tcaja_ahorro"	0.000994055919103265	0.00210383132345564	0.00119456473047633
"114"	"mvr_mpagospesos__min"	0.000985633448724752	0.00243196931562103	0.00343437360011946
"115"	"mcomisiones_mantenimiento__max"	0.000981748606784595	0.00105538458562085	0.00199094121746055
"116"	"Master_fechaalta"	0.000981076630914981	0.0036834566586367	0.00348414713055597
"117"	"mv_msaldopesos__max"	0.000976829865303801	0.000728949776980604	0.000746602956547708
"118"	"Master_Fvencimiento__max"	0.000964878409411019	0.00229894044924711	0.00333482653924643
"119"	"mvr_msaldopesos2__tend"	0.000957226150691232	0.00284338228700482	0.00378278831317505
"120"	"mpasivos_margen__max"	0.000957168213554787	0.00266156167236182	0.00328505300880992
"121"	"Visa_mpagospesos__max"	0.000955163162971345	0.0025059558376409	0.00308595888706386
"122"	"mcuentas_saldo__max"	0.000948831135705814	0.00278221044974488	0.00343437360011946
"123"	"mvr_msaldopesos2__min"	0.000944479524434845	0.00241093505740285	0.00313573241750037
"124"	"mvr_msaldopesos2__max"	0.000928256093948175	0.00365344266271718	0.00368324125230203
"125"	"Visa_Fvencimiento"	0.000922995338219379	0.00297469750133617	0.0032352794783734
"126"	"Master_Fvencimiento__avg"	0.000911560445759562	0.00228773286836793	0.00308595888706386
"127"	"Visa_mconsumospesos"	0.000906382022065788	0.00227657915159366	0.00308595888706386
"128"	"Visa_mconsumospesos__tend"	0.000901326244950994	0.00371007149940688	0.00378278831317505
"129"	"tcallcenter__tend"	0.000894773977699505	0.00333957302636456	0.00318550594793689
"130"	"internet__tend"	0.000884387172998363	0.00215284070249593	0.00333482653924643
"131"	"mcaja_ahorro_Paquete__min"	0.000881131741976348	0.0018103216504597	0.00238912946095267
"132"	"mcuenta_debitos_automaticos__tend"	0.00088102416674288	0.00264803048783665	0.00204071474789707
"133"	"mvr_mpagominimo"	0.000875957574069217	0.000722622828349257	0.00189139415658753
"134"	"Visa_Fvencimiento__max"	0.000875462599423912	0.00219180506112561	0.00328505300880992
"135"	"ctarjeta_debito_transacciones__tend"	0.000875186992476222	0.00351338327255892	0.00313573241750037
"136"	"mvr_mpagospesos"	0.000871131799173704	0.00400558739978305	0.00318550594793689
"137"	"Visa_mpagominimo__tend"	0.000864267821962911	0.00111026355269949	0.00223980886964312
"138"	"Master_mpagospesos__tend"	0.000859579656600588	0.00285493773686419	0.00268777064357175
"139"	"mrentabilidad_annual"	0.000851534547227221	0.00170505856916868	0.00258822358269872
"140"	"Visa_fultimo_cierre__avg"	0.000848759825434766	0.00102843780573885	0.00253845005226221
"141"	"Visa_Finiciomora"	0.000848638907721309	0.000766881468676332	0.00154297944353193
"142"	"mvr_Master_mlimitecompra__tend"	0.000816859400436325	0.000897235988711723	0.00243890299138918
"143"	"mcomisiones__max"	0.000816564384615544	0.002551782847818	0.00238912946095267
"144"	"Visa_tconsumos__max"	0.000812386437800927	0.00172368441635746	0.00199094121746055
"145"	"mprestamos_personales__max"	0.000811534501435838	0.0022633673359947	0.00194116768702404
"146"	"Visa_fechaalta"	0.000808930703918518	0.00317850359741471	0.0028868647653178
"147"	"mprestamos_prendarios"	0.000807719152588482	0.00431093208270007	0.00149320591309542
"148"	"tmovimientos_ultimos90dias__max"	0.0007839765519859	0.00206570090775694	0.00283709123488129
"149"	"Master_fultimo_cierre__avg"	0.000783086720172793	0.00119800129804185	0.00253845005226221
"150"	"Visa_mfinanciacion_limite"	0.000781527426670713	0.00155168252142052	0.00243890299138918
"151"	"Master_Fvencimiento"	0.000775626726099297	0.00192409863433586	0.00263799711313523
"152"	"mcaja_ahorro_dolares__min"	0.000768785391430582	0.00157173290278	0.0021402618087701
"153"	"mvr_msaldopesos2__avg"	0.000766388428302956	0.00221037710313911	0.00278731770444478
"154"	"Master_msaldototal"	0.000761626069416691	0.00258824201662089	0.00164252650440496
"155"	"mrentabilidad_annual__avg"	0.000744011074701562	0.00106716202825783	0.00233935593051615
"156"	"ttarjeta_visa_debitos_automaticos__max"	0.000731067777508161	0.000806614730354936	0.000995470608730277
"157"	"Visa_tconsumos__avg"	0.000730868402678573	0.00110089409803526	0.00228958240007964
"158"	"mcomisiones_otras"	0.000728532173531726	0.00126182225046688	0.00233935593051615
"159"	"mvr_mpagado__tend"	0.000726405234413619	0.0023832172395454	0.00273754417400826
"160"	"mvr_msaldopesos"	0.000706462702741832	0.000953003939011415	0.00189139415658753
"161"	"tcajas__tend"	0.000703965225383378	0.00408157541645	0.00308595888706386
"162"	"mvr_mconsumospesos__avg"	0.000701403332256763	0.00205385643664816	0.00253845005226221
"163"	"mv_marca_atraso__avg"	0.00069901169393819	0.000946099981848824	0.000597282365238166
"164"	"mvr_mconsumospesos__max"	0.000698426076024063	0.00146512854068777	0.00223980886964312
"165"	"mvr_Visa_mlimitecompra__tend"	0.000693149196310415	0.00255867526443206	0.00258822358269872
"166"	"mvr_msaldopesos__tend"	0.000692571556547715	0.000696123814354119	0.00199094121746055
"167"	"ctarjeta_visa_transacciones__avg"	0.000690208753639899	0.00414368696863593	0.00253845005226221
"168"	"tpagomiscuentas__tend"	0.000690085101978225	0.00247519330135979	0.00209048827833358
"169"	"mv_Finiciomora__tend"	0.000687980999645923	0.00022599604823158	0.000945697078293763
"170"	"mprestamos_personales__min"	0.000686938193548502	0.00148019593518694	0.00104524413916679
"171"	"tcajas_consultas__tend"	0.000685087168687862	0.00255542335532914	0.00233935593051615
"172"	"cprestamos_personales__avg"	0.000682387994289861	0.00345165523264342	0.00233935593051615
"173"	"ccomisiones_otras"	0.000682233603767866	0.00524466400522955	0.00318550594793689
"174"	"mcomisiones_mantenimiento__avg"	0.00067550164508922	0.00077808747958104	0.00184162062615101
"175"	"tcajas_depositos__tend"	0.000673973864411658	0.0023392657077813	0.00219003533920661
"176"	"mcomisiones_otras__max"	0.000671723459472491	0.0025389788400465	0.00248867652182569
"177"	"Visa_mlimitecompra"	0.000671515399792214	0.00201614798322077	0.00199094121746055
"178"	"mcaja_ahorro_dolares"	0.000670368145145728	0.00340451786050217	0.00204071474789707
"179"	"Visa_msaldototal"	0.000669569830665332	0.000334449347028308	0.00114479120003982
"180"	"Master_Fvencimiento__min"	0.000666574602263195	0.00145707318373235	0.00243890299138918
"181"	"Visa_mpagospesos__min"	0.000666439882943535	0.00253599325307161	0.00228958240007964
"182"	"marketing_coss_selling__min"	0.000664887464274676	0.000742697830158327	0.00174207356527799
"183"	"mv_Fvencimiento"	0.000660806316313925	0.00207166874372851	0.00263799711313523
"184"	"Visa_msaldopesos"	0.000658555208732666	0.000437290633850937	0.00114479120003982
"185"	"Visa_Fvencimiento__tend"	0.000658265878731727	0.00132904325819941	0.00204071474789707
"186"	"mdescubierto_preacordado__tend"	0.000657148110315554	0.00209904296867746	0.00134388532178587
"187"	"ccomisiones_otras__max"	0.000653929357696833	0.00220964815113415	0.00243890299138918
"188"	"mvr_mpagominimo__max"	0.000653724173505338	0.00202111575360443	0.00199094121746055
"189"	"Visa_msaldopesos__tend"	0.000653397377461479	0.00097747451174781	0.00184162062615101
"190"	"mcomisiones_otras__tend"	0.00065313903104617	0.00147776182130441	0.00238912946095267
"191"	"tcaja_seguridad__avg"	0.000647813588256458	0.000212798424596057	0.000398188243492111
"192"	"mv_msaldopesos__tend"	0.000637863734356854	0.00320493178194118	0.00223980886964312
"193"	"Master_mfinanciacion_limite"	0.000631356591223725	0.00102052745837874	0.00154297944353193
"194"	"mcomisiones__tend"	0.000630509490262819	0.00162435108124936	0.00209048827833358
"195"	"mvr_mpagominimo__avg"	0.000627985907913604	0.00144454622387356	0.00149320591309542
"196"	"Visa_mpagominimo__avg"	0.000623808962030161	0.0017160890106996	0.00149320591309542
"197"	"mcuentas_saldo__avg"	0.000620127346256012	0.00119097886203106	0.00159275297396844
"198"	"Visa_Fvencimiento__avg"	0.000618604497654176	0.0008499202595507	0.00204071474789707
"199"	"Visa_mconsumospesos__avg"	0.000616461318079891	0.00226665516791396	0.00204071474789707
"200"	"mv_cuenta_estado2__max"	0.000616048826019433	0.00038814151934945	0.000846150017420736
"201"	"mcomisiones__avg"	0.000605732558106936	0.00299587958594173	0.00223980886964312
"202"	"cprestamos_personales"	0.000603523362856309	0.00164990466940869	0.00154297944353193
"203"	"Visa_fechaalta__tend"	0.00060267162110092	0.000469782251781893	0.00174207356527799
"204"	"Visa_msaldototal__tend"	0.000598955622711805	0.002507054954282	0.00223980886964312
"205"	"cextraccion_autoservicio"	0.00059307663309199	0.000736747484010508	0.000696829426111194
"206"	"Visa_mfinanciacion_limite__min"	0.000591233565170563	0.00100260787664936	0.00174207356527799
"207"	"mdescubierto_preacordado__avg"	0.000591109928668232	0.000531913784599806	0.00124433826091285
"208"	"cprestamos_personales__tend"	0.00058978459282153	0.00251192218097059	0.00223980886964312
"209"	"mv_mfinanciacion_limite__min"	0.00058175883803697	0.000760296704139502	0.00139365885222239
"210"	"tfondos_comunes_inversion"	0.000581280225033947	0.0029212859668553	0.000796376486984222
"211"	"Visa_mpagominimo__max"	0.0005802970822137	0.000552233104948194	0.00114479120003982
"212"	"mv_mpagospesos__tend"	0.000579439924721796	0.00346600966934011	0.00258822358269872
"213"	"mautoservicio__tend"	0.000574606363834243	0.00298429109454814	0.00228958240007964
"214"	"Visa_mpagospesos__avg"	0.000573166549057488	0.00189088750842149	0.00194116768702404
"215"	"mv_tconsumos__avg"	0.000572633215203228	0.0028784859833895	0.00199094121746055
"216"	"cliente_antiguedad"	0.000570923961301093	0.000360193697487007	0.00164252650440496
"217"	"mv_fechaalta__min"	0.000567464800212184	0.000636285182749615	0.00149320591309542
"218"	"mpagomiscuentas__tend"	0.000566165582045259	0.00230542106431162	0.00164252650440496
"219"	"mcaja_ahorro_dolares__tend"	0.000561925466707747	0.00118024507182234	0.0017918470957145
"220"	"Visa_Fvencimiento__min"	0.000561008821020209	0.00157773940512231	0.0021402618087701
"221"	"mvr_mconsumospesos"	0.000556797646759958	0.0021715643726212	0.00189139415658753
"222"	"ttarjeta_visa_debitos_automaticos__avg"	0.000555728091514096	0.00181086472171223	0.00189139415658753
"223"	"mv_fultimo_cierre__avg"	0.000553922190771815	0.00110096586994522	0.00184162062615101
"224"	"Visa_mpagado__tend"	0.000548995758721066	0.00660319886361968	0.00308595888706386
"225"	"Visa_msaldopesos__avg"	0.000548216537723958	0.00159647278005273	0.00124433826091285
"226"	"mpasivos_margen__avg"	0.000547095835563325	0.00210736445971263	0.00209048827833358
"227"	"mcheques_emitidos_rechazados__avg"	0.000546741834301267	0.00110195051391133	0.000447961773928625
"228"	"mvr_mpagospesos__avg"	0.000543999090520993	0.00104289268025819	0.0017918470957145
"229"	"Visa_mconsumospesos__max"	0.000543392218445534	0.00208846338780989	0.00199094121746055
"230"	"mttarjeta_visa_debitos_automaticos__avg"	0.000538181591482387	0.00280707459524802	0.0021402618087701
"231"	"Visa_tconsumos"	0.000537772537224528	0.00102882795348404	0.00159275297396844
"232"	"mcaja_ahorro_dolares__avg"	0.000536020199282103	0.00155026647303234	0.00139365885222239
"233"	"mcomisiones"	0.000534203176646158	0.00217298155175879	0.00184162062615101
"234"	"Visa_mconsumosdolares"	0.000533749003799582	0.00125959095794731	0.00169230003484147
"235"	"mvr_mpagominimo__min"	0.000531856210033072	0.00166562577333767	0.00174207356527799
"236"	"tplan_sueldo__tend"	0.000529302568123329	0.000457939438099741	0.000945697078293763
"237"	"cliente_antiguedad__avg"	0.000528180399497899	0.000818894490582846	0.00149320591309542
"238"	"mcomisiones__min"	0.000526329870583921	0.00192136617655804	0.00209048827833358
"239"	"Master_fechaalta__min"	0.000522361821069517	0.00190227770844785	0.00194116768702404
"240"	"mv_Fvencimiento__max"	0.000520738728551772	0.00153597963297102	0.00194116768702404
"241"	"mv_fechaalta"	0.000520627250110744	0.00145412491252722	0.00184162062615101
"242"	"Master_mpagospesos__max"	0.000519933479221227	0.0019311803808189	0.00194116768702404
"243"	"mcomisiones_otras__min"	0.000516408283213733	0.00214229610158767	0.0017918470957145
"244"	"mvr_Master_mlimitecompra__max"	0.000515309773566856	0.00120834936457672	0.0017918470957145
"245"	"tcuenta_debitos_automaticos__avg"	0.000513894837724019	0.00232958317329371	0.00204071474789707
"246"	"tcajas__avg"	0.000510221879072286	0.00252313361140037	0.00189139415658753
"247"	"mcajeros_propio__tend"	0.000505740751338347	0.00269620815494063	0.00209048827833358
"248"	"mvr_msaldototal"	0.000504930281472836	0.0004859657647835	0.00114479120003982
"249"	"mcuenta_debitos_automaticos__min"	0.000503368801051209	0.00115835316990372	0.00114479120003982
"250"	"Visa_cuenta_estado__avg"	0.000503038215938028	0.000185128646283658	0.000696829426111194
"251"	"tseguro_vida_mercado_abierto__avg"	0.000502926554741436	0.00181727191398788	0.00159275297396844
"252"	"mcuenta_debitos_automaticos__avg"	0.00050248216886576	0.00401378118829894	0.00223980886964312
"253"	"Master_Fvencimiento__tend"	0.000498507079060576	0.00347263858539911	0.00228958240007964
"254"	"mv_cuenta_estado2__tend"	0.000497551729124643	0.000210688518262622	0.000995470608730277
"255"	"mv_mfinanciacion_limite__avg"	0.00049724564698111	0.0015397569691805	0.00164252650440496
"256"	"mautoservicio__max"	0.000496822311922288	0.00162520221232309	0.00169230003484147
"257"	"mv_Fvencimiento__min"	0.000495276642048528	0.000615465575076929	0.00169230003484147
"258"	"marketing_coss_selling__max"	0.000494002293448865	0.000901799904664263	0.00139365885222239
"259"	"mv_msaldototal__tend"	0.000493160806493919	0.00109957877733707	0.00149320591309542
"260"	"Master_Finiciomora"	0.000490776341246184	0.000418761784652887	0.000597282365238166
"261"	"mcaja_ahorro_dolares__max"	0.000487801412438576	0.00108878059173085	0.00129411179134936
"262"	"mcajeros_propio__max"	0.000481216429616576	0.00242074844536165	0.00189139415658753
"263"	"ctarjeta_visa_transacciones__min"	0.000479940496951416	0.00204935861949075	0.00154297944353193
"264"	"Master_mpagospesos__avg"	0.000476374824916657	0.00204063216548367	0.00199094121746055
"265"	"Visa_mpagominimo__min"	0.000474944158088198	0.0017122122032384	0.0014434323826589
"266"	"mextraccion_autoservicio__tend"	0.000472464330204188	0.00153528405395789	0.0014434323826589
"267"	"tcuenta_debitos_automaticos__tend"	0.000467759152319983	0.00123958372150778	0.000995470608730277
"268"	"mvr_msaldopesos__max"	0.000467046799384848	0.000712439881783896	0.0014434323826589
"269"	"mv_mpagominimo__min"	0.000466326289339704	0.00112681777463099	0.00119456473047633
"270"	"tcuentas__avg"	0.000460972774067019	0.00195922639149438	0.000846150017420736
"271"	"mvr_msaldototal__tend"	0.000456496003523201	0.00106734937102673	0.00169230003484147
"272"	"Visa_mlimitecompra__min"	0.000456344030227244	0.000780107599693041	0.00129411179134936
"273"	"mvr_mconsumosdolares"	0.000455531236670724	0.00160900921817877	0.00139365885222239
"274"	"Master_msaldototal__tend"	0.000454877728073753	0.00192262756105691	0.00164252650440496
"275"	"Master_mpagospesos"	0.000454320995151324	0.0016856739950174	0.00169230003484147
"276"	"mv_mlimitecompra__max"	0.000454143225749788	0.0024183000537022	0.00189139415658753
"277"	"mvr_Master_mlimitecompra__min"	0.000453355495466732	0.00080809259128295	0.00164252650440496
"278"	"mv_mconsumospesos__tend"	0.000451113869050523	0.00187065588735704	0.00169230003484147
"279"	"ctarjeta_debito_transacciones__max"	0.000449047833879673	0.00151154117263089	0.00159275297396844
"280"	"mv_mlimitecompra__avg"	0.000445730017560742	0.000615905633599983	0.00119456473047633
"281"	"mv_Finiciomora__avg"	0.000444864009280249	0.000141578486283809	0.000497735304365139
"282"	"mttarjeta_visa_debitos_automaticos"	0.000439506188156778	0.00160336623649271	0.0014434323826589
"283"	"mttarjeta_visa_debitos_automaticos__max"	0.000436626054316394	0.00169563061058194	0.00114479120003982
"284"	"Master_fechaalta__max"	0.000431250280966226	0.000439459486460323	0.00129411179134936
"285"	"Visa_mconsumospesos__min"	0.00042766604460987	0.0019391102623176	0.00159275297396844
"286"	"mvr_Master_mlimitecompra__avg"	0.000427440093125827	0.000707934106822078	0.00149320591309542
"287"	"mcomisiones_otras__avg"	0.000425504867839795	0.00135532331561022	0.00134388532178587
"288"	"mtransferencias_emitidas__tend"	0.000422650924508075	0.00152136435697656	0.00154297944353193
"289"	"mtransferencias_emitidas__max"	0.000418726976268146	0.00185398594682676	0.00089592354785725
"290"	"mv_mpagominimo__avg"	0.000418583883113063	0.00188207061041373	0.0014434323826589
"291"	"ttarjeta_visa__avg"	0.000418408987562003	9.09916585902615e-05	0.000547508834801652
"292"	"Master_marca_atraso__tend"	0.000417214638791731	0.000941988649692303	0.000796376486984222
"293"	"Master_msaldopesos__tend"	0.000415360656658486	0.000280431389672748	0.000846150017420736
"294"	"thomebanking__max"	0.000414569115773667	0.000289686796069762	0.000796376486984222
"295"	"Visa_mfinanciacion_limite__avg"	0.000413486114774438	0.000381957673674301	0.00114479120003982
"296"	"mvr_Master_mlimitecompra"	0.000412856572877519	0.000571031233167179	0.00134388532178587
"297"	"mvr_msaldototal__min"	0.000408116594184073	0.00185438888956324	0.00164252650440496
"298"	"mv_Fvencimiento__avg"	0.000406832577883967	0.00180212595116473	0.00159275297396844
"299"	"cliente_edad__avg"	0.000406701704742776	0.000596547482223949	0.00139365885222239
"300"	"mvr_Visa_mlimitecompra__avg"	0.000404472974924037	0.00104763816558913	0.0014434323826589
"301"	"ccambio_monedas_compra__max"	0.000403716629811942	0.0016387976211731	0.000746602956547708
"302"	"mv_fechaalta__tend"	0.000402048341559239	0.000378996394139382	0.0010950176696033
