"Feature"	"Gain"	"Cover"	"Frequency"
"77"	"mrentabilidad_annual__max"	0.00125923803325493	0.00364862354044024	0.00357039467335714
"78"	"cprestamos_personales__avg"	0.00124923862267389	0.00360991878583941	0.00313615748335424
"79"	"mrentabilidad_annual"	0.00124641049054282	0.00186794484766098	0.00342564894335617
"80"	"mv_msaldopesos__tend"	0.00124570351593571	0.00186454117801168	0.00221943452668146
"81"	"internet__tend"	0.0012441188356075	0.0016716032868491	0.004149377593361
"82"	"mcuentas_saldo__min"	0.00123973594798113	0.00339494301552193	0.00390813471002605
"83"	"Visa_tconsumos__tend"	0.00123095601152751	0.00355871197959666	0.00395638328669304
"84"	"Master_fultimo_cierre"	0.00122212265601213	0.00243270264915592	0.00395638328669304
"85"	"ccomisiones_mantenimiento"	0.00119897492770213	0.00168237827947756	0.000723728650004825
"86"	"mactivos_margen__max"	0.0011638187948809	0.00326084378602355	0.00366689182669111
"87"	"tplazo_fijo"	0.00115853590343851	0.00452430558433062	0.00139920872334266
"88"	"Master_Fvencimiento__max"	0.00115470235427447	0.00267199336585846	0.00385988613335907
"89"	"marketing_coss_selling__avg"	0.00115439226601237	0.00207041698653348	0.00318440606002123
"90"	"thomebanking__avg"	0.0011514853279249	0.00203500893207329	0.00352214609669015
"91"	"mvr_msaldopesos2"	0.00115128797185642	0.00413381310639158	0.0045353662066969
"92"	"tplan_sueldo__avg"	0.00113914590001078	0.00199052073061571	0.00149570587667664
"93"	"mcaja_ahorro_Paquete__max"	0.00113036492025879	0.00638180507540802	0.00410112901669401
"94"	"cliente_edad"	0.00111994005294002	0.00271373456105735	0.00361864325002412
"95"	"mcaja_ahorro_Paquete__avg"	0.00111259522626978	0.00269314931075586	0.00342564894335617
"96"	"mvr_mpagospesos"	0.0011108570379208	0.00312720516468949	0.00328090321335521
"97"	"mv_Finiciomora__tend"	0.00109703925637233	0.00109942571989317	0.00130271157000868
"98"	"Master_fechaalta"	0.00108639805842087	0.00334015483585376	0.00357039467335714
"99"	"mcuentas_saldo__avg"	0.00108251187362474	0.00366052235290278	0.00313615748335424
"100"	"chomebanking_transacciones__avg"	0.00107338869597395	0.00315036149482794	0.00328090321335521
"101"	"mcaja_ahorro_Paquete__tend"	0.00107213736809327	0.00294871626266461	0.00395638328669304
"102"	"ccallcenter_transacciones__tend"	0.0010679545648041	0.00366899741711632	0.00328090321335521
"103"	"mcuenta_debitos_automaticos__tend"	0.00105540379162441	0.00388440319683538	0.0024606774100164
"104"	"mrentabilidad__avg"	0.0010358035684872	0.00196584442678981	0.00279841744668532
"105"	"mv_Finiciomora__max"	0.0010292391451104	0.000549643691325629	0.000771977226671813
"106"	"mpasivos_margen__min"	0.00102564785668222	0.00345188625403062	0.00361864325002412
"107"	"cliente_antiguedad__min"	0.00101941566850735	0.00239485099089923	0.00308790890668725
"108"	"mvr_msaldopesos2__avg"	0.00101308496432219	0.00166514456125161	0.00328090321335521
"109"	"mvr_msaldopesos2__tend"	0.00101290255390147	0.00322947810321393	0.00390813471002605
"110"	"internet__avg"	0.00101249919182997	0.000983114283103839	0.0028949146000193
"111"	"mv_fultimo_cierre"	0.000995456780759855	0.00172627314724163	0.00337740036668918
"112"	"mvr_mpagospesos__tend"	0.000992528445661084	0.00150725992857022	0.00323265463668822
"113"	"tmovimientos_ultimos90dias__avg"	0.000981213834168581	0.00322967369191427	0.00337740036668918
"114"	"mcuentas_saldo__max"	0.000975639827297652	0.00346675320202039	0.00347389752002316
"115"	"tmovimientos_ultimos90dias__max"	0.000957280112179159	0.00157124188923219	0.00275016887001833
"116"	"ccomisiones_otras__avg"	0.000957071755271178	0.00266292506190696	0.00357039467335714
"117"	"mtarjeta_visa_consumo__tend"	0.000953769060625267	0.00238961448728193	0.0028949146000193
"118"	"mvr_mpagominimo"	0.000940592836214259	0.000643250841028207	0.00130271157000868
"119"	"mvr_mconsumospesos__tend"	0.000936830139592735	0.00497387155629208	0.00357039467335714
"120"	"mvr_msaldopesos2__min"	0.000936636629654482	0.00188084335619697	0.00318440606002123
"121"	"Visa_mpagospesos__max"	0.000923013665157565	0.00186879375875462	0.00294316317668629
"122"	"mvr_Master_mlimitecompra__tend"	0.000922027694488977	0.00110178099033898	0.00275016887001833
"123"	"Master_mpagominimo__tend"	0.000916588714356097	0.00294117317542359	0.00231593168001544
"124"	"mcuenta_debitos_automaticos"	0.00091577768222631	0.00298894016002362	0.00178519733667857
"125"	"Visa_mfinanciacion_limite"	0.000913976008588686	0.001557056548655	0.00275016887001833
"126"	"thomebanking__tend"	0.000908220468800827	0.00166286071444187	0.00308790890668725
"127"	"mvr_msaldopesos2__max"	0.000905875801011781	0.00480319323966752	0.00381163755669208
"128"	"Visa_mconsumospesos"	0.000904685129034447	0.00322026107928451	0.00303966033002026
"129"	"cprestamos_personales"	0.000883047071781548	0.00172302600336903	0.00154395445334363
"130"	"Visa_mconsumospesos__tend"	0.000879646698414364	0.00524502158678753	0.00376338898002509
"131"	"mv_fultimo_cierre__tend"	0.00087475230714998	0.00151933591641776	0.00299141175335328
"132"	"mvr_mpagospesos__max"	0.000869439534793218	0.00275821981947789	0.00308790890668725
"133"	"mpasivos_margen__max"	0.000868806572418343	0.00382869600942609	0.00318440606002123
"134"	"cliente_edad__min"	0.00085399675956464	0.0018001801665531	0.00279841744668532
"135"	"ctarjeta_debito_transacciones__tend"	0.000842347683490172	0.00420189651313983	0.00337740036668918
"136"	"Visa_mpagominimo__tend"	0.000840504374661445	0.00215580233957142	0.00265367171668436
"137"	"Visa_fultimo_cierre"	0.000840151901115281	0.000732894375534873	0.00241242883334942
"138"	"Master_Fvencimiento"	0.000839147376766257	0.0022632203721191	0.00313615748335424
"139"	"mactivos_margen__avg"	0.000836928171233644	0.00299276538172911	0.00303966033002026
"140"	"Visa_msaldototal__tend"	0.000832832579601163	0.00185524735093718	0.00270192029335135
"141"	"mttarjeta_visa_debitos_automaticos__max"	0.000818570240652555	0.00330429677064572	0.0020746887966805
"142"	"mvr_mpagospesos__min"	0.000818121926009901	0.00347601767054201	0.00308790890668725
"143"	"mplan_sueldo__max"	0.000813500767071172	0.00230602192240927	0.0012544629933417
"144"	"mprestamos_personales__avg"	0.000813488081682132	0.00179945348935224	0.00149570587667664
"145"	"Visa_mfinanciacion_limite__tend"	0.000811620771517315	0.000902294833668928	0.00212293737334749
"146"	"Visa_fechaalta"	0.000810032328063479	0.00428349213079536	0.00313615748335424
"147"	"mcomisiones__tend"	0.000804821067758045	0.00227536844551218	0.00284666602335231
"148"	"Master_Fvencimiento__avg"	0.000804561861079154	0.00136754670798882	0.00260542314001737
"149"	"Master_msaldototal"	0.000798982147305354	0.00189372736178124	0.00144745730000965
"150"	"mv_mpagospesos__tend"	0.000796856122341324	0.00354453343753469	0.00284666602335231
"151"	"mv_Fvencimiento__max"	0.00079508512302202	0.00166169969238488	0.0028949146000193
"152"	"mdescubierto_preacordado__tend"	0.000794985214318749	0.00259631488614177	0.00139920872334266
"153"	"Visa_mpagospesos__min"	0.000790906614966844	0.00261585883069426	0.0028949146000193
"154"	"Master_Fvencimiento__min"	0.000785865836073259	0.00162238825090765	0.00279841744668532
"155"	"mcomisiones__max"	0.000784130608564154	0.00231132554404853	0.00260542314001737
"156"	"tcallcenter__tend"	0.000780964972763862	0.00359442584551547	0.00313615748335424
"157"	"tcajas__avg"	0.000778774488631344	0.00237745010226422	0.00270192029335135
"158"	"tcajas__tend"	0.000774723935236081	0.00326521315846398	0.00308790890668725
"159"	"mrentabilidad_annual__avg"	0.000773327720572613	0.0014693320878564	0.00241242883334942
"160"	"ccomisiones_otras"	0.000765016257944406	0.00453365643141528	0.00313615748335424
"161"	"mcomisiones_otras__avg"	0.000752246659546423	0.00167329451424752	0.0024606774100164
"162"	"Visa_mfinanciacion_limite__min"	0.000752226176023171	0.000915897323041464	0.00221943452668146
"163"	"Visa_Fvencimiento"	0.000751777681765761	0.00144237911661147	0.00265367171668436
"164"	"cextraccion_autoservicio"	0.000748476058431996	0.00101924332573306	0.000820225803338801
"165"	"Visa_mconsumospesos__avg"	0.00074762311647192	0.00156492640136181	0.00236418025668243
"166"	"Visa_fultimo_cierre__avg"	0.000745103175600791	0.000960671711681692	0.00236418025668243
"167"	"Master_Finiciomora"	0.000741760997551348	0.00099727830590612	0.000771977226671813
"168"	"mpasivos_margen__avg"	0.000737709783377223	0.00337753505875821	0.00279841744668532
"169"	"mcomisiones_otras"	0.00073095206272103	0.00182967332575594	0.00221943452668146
"170"	"mcheques_emitidos_rechazados__avg"	0.000724774513583691	0.00100710817754151	0.000675480073337837
"171"	"Visa_Fvencimiento__max"	0.00072104146923211	0.00141983723337752	0.00260542314001737
"172"	"Visa_tconsumos__max"	0.000720481323543551	0.00123316551809184	0.00202644022001351
"173"	"mcaja_ahorro_Paquete__min"	0.000719474070435306	0.00125219664098309	0.00197819164334652
"174"	"mv_cuenta_estado2__tend"	0.000717891443567786	0.000305277387927164	0.00106146868667374
"175"	"mprestamos_personales__min"	0.000700055832300766	0.00234901641292428	0.00188169449001254
"176"	"mvr_mconsumospesos__avg"	0.000697485863976606	0.00225149303229659	0.0024606774100164
"177"	"tcajas_depositos__tend"	0.000694313368745886	0.00195812003918049	0.00173694876001158
"178"	"mvr_msaldopesos__tend"	0.000687009469994289	0.00103548750853438	0.00197819164334652
"179"	"mcaja_ahorro_dolares__max"	0.000685602916454603	0.00266288178799811	0.00221943452668146
"180"	"mpagomiscuentas__tend"	0.000673881492693171	0.0033090574467955	0.0020746887966805
"181"	"Visa_tconsumos__avg"	0.000672932543538242	0.00138130731736043	0.00212293737334749
"182"	"Visa_mconsumospesos__max"	0.000668392749970052	0.00319563949661596	0.00250892598668339
"183"	"mcajeros_propio__tend"	0.000667432572186761	0.00259994045517973	0.00236418025668243
"184"	"ctarjeta_debito_transacciones__max"	0.000667380694155507	0.00265444725637915	0.00255717456335038
"185"	"mvr_mpagospesos__avg"	0.000666824724728812	0.00119049525841084	0.00202644022001351
"186"	"tcaja_ahorro"	0.000665344510990667	0.00160157657804896	0.000964971533339766
"187"	"mvr_Visa_mlimitecompra__tend"	0.000657424990310351	0.00206069198148434	0.00241242883334942
"188"	"mcaja_ahorro_dolares"	0.000654918521479583	0.00445059619792995	0.00231593168001544
"189"	"marketing_coss_selling__min"	0.000653374659542633	0.00117098550291835	0.0016404516066776
"190"	"tfondos_comunes_inversion"	0.000653329562722298	0.00362478172041173	0.00101322011000675
"191"	"mprestamos_prendarios"	0.000652208297557296	0.00355739568225359	0.00135096014667567
"192"	"mv_fechaalta"	0.000650927161647649	0.0016049492216275	0.00236418025668243
"193"	"mcomisiones_otras__min"	0.000649946947262753	0.00328618729692565	0.00241242883334942
"194"	"mv_tconsumos__avg"	0.000644549201853922	0.00277510436202673	0.00221943452668146
"195"	"mcomisiones_otras__tend"	0.000643441963996667	0.00134871927272943	0.00217118595001447
"196"	"mvr_mpagado__tend"	0.000641462981287257	0.0015388086080012	0.00231593168001544
"197"	"ctarjeta_visa_transacciones__avg"	0.000636882060579938	0.0033699229326521	0.00226768310334845
"198"	"mvr_msaldopesos"	0.000628538621879295	0.000685534853716309	0.00135096014667567
"199"	"Visa_mpagado__tend"	0.000628345510861375	0.00632374774700651	0.00318440606002123
"200"	"ttarjeta_visa_debitos_automaticos__avg"	0.000627613008226184	0.00313958397236318	0.00217118595001447
"201"	"tseguro_vida_mercado_abierto__avg"	0.000619547286130769	0.00132643576468832	0.00159220303001061
"202"	"Master_mpagospesos__tend"	0.000619479849610106	0.00125395917431448	0.0016404516066776
"203"	"mcomisiones_otras__max"	0.000615887188529441	0.00259651986175777	0.0020746887966805
"204"	"Visa_mpagominimo__min"	0.000613398994863368	0.00117153737792867	0.00168870018334459
"205"	"ccomisiones_otras__max"	0.000613122624750127	0.00269112417347682	0.00236418025668243
"206"	"tcajas_consultas__tend"	0.000611947545571547	0.00196731718468922	0.00188169449001254
"207"	"mv_Fvencimiento"	0.000611029841199208	0.00163662145075584	0.00231593168001544
"208"	"Visa_mpagominimo__avg"	0.000610702992748339	0.00085798906179846	0.00110971726334073
"209"	"Visa_msaldopesos"	0.000607397414434188	0.000613235088689295	0.00115796584000772
"210"	"mprestamos_personales__max"	0.000603230682407383	0.00131994190681311	0.00168870018334459
"211"	"ctarjeta_master_transacciones"	0.000600076627910213	0.000949382504908781	0.00120621441667471
"212"	"mv_Fvencimiento__tend"	0.000599483088399359	0.00167801174329232	0.00212293737334749
"213"	"mv_msaldopesos__max"	0.000598566871811305	0.00198180968539188	0.00115796584000772
"214"	"mvr_mconsumospesos"	0.000594651930210494	0.00287307518065288	0.00241242883334942
"215"	"mvr_Master_mlimitecompra__min"	0.000592768554371014	0.00124003340980708	0.0020746887966805
"216"	"mautoservicio__tend"	0.000591841435490504	0.00252199940548586	0.00236418025668243
"217"	"Master_mfinanciacion_limite"	0.000591840422335079	0.00100788540456439	0.00168870018334459
"218"	"Master_fechaalta__max"	0.000591007734565466	0.000571528195901417	0.00159220303001061
"219"	"tcuentas__avg"	0.000588918605616076	0.000287676795155183	0.000385988613335907
"220"	"mcomisiones"	0.000584584871581406	0.00250446701328565	0.00226768310334845
"221"	"mcomisiones_mantenimiento__avg"	0.000582551982124811	0.000857714512178082	0.00183344591334556
"222"	"Visa_mpagominimo__max"	0.000580648871196844	0.00175112509053317	0.00183344591334556
"223"	"mv_msaldototal__tend"	0.000574627371800486	0.00204107419662985	0.00188169449001254
"224"	"Visa_mpagospesos"	0.000567904475129231	0.00119488100324072	0.00188169449001254
"225"	"Visa_msaldopesos__tend"	0.000567359000719575	0.000871266714544637	0.00173694876001158
"226"	"Visa_cuenta_estado__max"	0.000564009274129366	0.000255033601528335	0.000482485766669883
"227"	"mv_Fvencimiento__min"	0.000557349574167564	0.000807098549109022	0.00188169449001254
"228"	"mcomisiones_mantenimiento__max"	0.000548956336329468	0.000596438367161654	0.00110971726334073
"229"	"Master_tconsumos__tend"	0.000548834939076864	0.00181440687727751	0.00202644022001351
"230"	"mv_mfinanciacion_limite__min"	0.000548107955525197	0.00105100591358547	0.00135096014667567
"231"	"Visa_mconsumospesos__min"	0.000545035523380046	0.00160682187722532	0.00183344591334556
"232"	"tcaja_ahorro__max"	0.000544338846537021	0.000405677956809728	0.000627231496670848
"233"	"Master_fechaalta__min"	0.000544307131921801	0.00133020712388762	0.00168870018334459
"234"	"mvr_Master_mlimitecompra__max"	0.000543507170936275	0.000866339854428647	0.00192994306667953
"235"	"mv_tconsumos"	0.00054328741399534	0.00118740071886586	0.00120621441667471
"236"	"mdescubierto_preacordado__avg"	0.000540572444729213	0.000409117739283777	0.00106146868667374
"237"	"Master_fultimo_cierre__max"	0.00054004277258897	0.0015599033159417	0.00178519733667857
"238"	"mvr_msaldototal__tend"	0.000539437541127289	0.00128928599715563	0.00183344591334556
"239"	"tpagomiscuentas__tend"	0.000538416706802452	0.00206981388335232	0.00159220303001061
"240"	"Visa_Fvencimiento__tend"	0.000538403726680786	0.00149510957560976	0.0016404516066776
"241"	"mcaja_ahorro_dolares__avg"	0.000537269885392156	0.00171841592762182	0.0016404516066776
"242"	"mv_Fvencimiento__avg"	0.000535027444443137	0.00134343560492492	0.00183344591334556
"243"	"marketing_coss_selling__max"	0.000531926384671008	0.00133231655791074	0.00173694876001158
"244"	"mvr_msaldopesos__min"	0.000531866834979969	0.00102268627403751	0.00173694876001158
"245"	"Visa_mpagospesos__avg"	0.000530110870508262	0.00188219186542794	0.00192994306667953
"246"	"mextraccion_autoservicio__tend"	0.000528569239838066	0.00245288741313354	0.00159220303001061
"247"	"Master_marca_atraso__tend"	0.00052394003698971	0.000616285489231559	0.000675480073337837
"248"	"tseguro_accidentes_personales__avg"	0.00051839246843835	0.00336114004564817	0.00178519733667857
"249"	"mcomisiones__min"	0.000511322218621007	0.00215722171404265	0.00202644022001351
"250"	"tcaja_ahorro__avg"	0.000509532697414053	0.00104320000884953	0.00106146868667374
"251"	"mv_mfinanciacion_limite__avg"	0.000509110465191783	0.000841531576745795	0.00149570587667664
"252"	"Visa_msaldopesos__min"	0.000508274064215229	0.000708365961421101	0.00135096014667567
"253"	"Visa_tconsumos"	0.000507666881560404	0.00144264042835429	0.00168870018334459
"254"	"Master_fultimo_cierre__avg"	0.000504499316605659	0.000630236566143495	0.00168870018334459
"255"	"mvr_Master_mlimitecompra"	0.000502683396505203	0.00103804020798398	0.00173694876001158
"256"	"cliente_antiguedad__avg"	0.000500736054725766	0.00093352169888257	0.00135096014667567
"257"	"cliente_antiguedad"	0.000492111520040008	0.00074831472013518	0.00173694876001158
"258"	"mvr_msaldopesos__avg"	0.000490361327124124	0.000985722438378749	0.00130271157000868
"259"	"tcaja_seguridad__avg"	0.000490100191708811	0.000153576373336188	0.000241242883334942
"260"	"mcaja_ahorro_dolares__min"	0.000487052635881403	0.00177390151375135	0.00183344591334556
"261"	"tplan_sueldo__tend"	0.000486804172469719	0.00111194625752186	0.00110971726334073
"262"	"mv_mconsumospesos__tend"	0.000483358034611371	0.00198493157113974	0.00188169449001254
"263"	"mvr_mconsumosdolares__tend"	0.000483266158528054	0.00158890867075148	0.00168870018334459
"264"	"Visa_fechaalta__max"	0.000482505853515569	0.00108289585846142	0.00159220303001061
"265"	"mvr_Visa_mlimitecompra__avg"	0.000481865762577966	0.00103814498192852	0.00159220303001061
"266"	"Visa_mfinanciacion_limite__avg"	0.00048085712472216	0.000793129746608068	0.00159220303001061
"267"	"mvr_msaldototal"	0.000473710983464685	0.000540974985135759	0.00110971726334073
"268"	"mvr_mpagominimo__avg"	0.000472290744947093	0.000711732109651569	0.0012544629933417
"269"	"mvr_mconsumospesos__max"	0.000471833860386936	0.0020107126054397	0.00188169449001254
"270"	"mv_fultimo_cierre__avg"	0.000469716936269925	0.000782892069658308	0.0016404516066776
"271"	"mv_mpagominimo__avg"	0.000469354559499026	0.0015685455542923	0.00120621441667471
"272"	"mautoservicio__max"	0.000466961872670422	0.000938901208844412	0.0016404516066776
"273"	"Master_mpagominimo"	0.00046416029683335	0.00148792939032471	0.00120621441667471
"274"	"tcajas_extracciones__tend"	0.00046263984670035	0.00193780357630343	0.00178519733667857
"275"	"mtarjeta_visa_consumo__avg"	0.000462340869368088	0.000381816598988368	0.000771977226671813
"276"	"ctarjeta_visa_transacciones__min"	0.000460116328343594	0.00141320690231141	0.0016404516066776
"277"	"mcaja_ahorro_dolares__tend"	0.000459748324015235	0.00103170989542039	0.0016404516066776
"278"	"mv_cuenta_estado2__max"	0.000453874100760058	0.000177157932229092	0.000675480073337837
"279"	"mtransferencias_emitidas__max"	0.00045223227063921	0.00197287865907531	0.0012544629933417
"280"	"mcajeros_ajenos__tend"	0.000449808090652437	0.00204368880990711	0.00192994306667953
"281"	"cliente_edad__avg"	0.00044829429802888	0.000939861327973174	0.00159220303001061
"282"	"mv_mconsumospesos__avg"	0.00044778369103777	0.00193130884077081	0.0016404516066776
"283"	"mtransferencias_emitidas__tend"	0.000444196108815868	0.00355658218683162	0.0020746887966805
"284"	"Visa_mlimitecompra"	0.000442857832304726	0.000850494899068474	0.00149570587667664
"285"	"Master_fechaalta__tend"	0.000439686500969269	0.00116753402305332	0.00149570587667664
"286"	"mcomisiones__avg"	0.000439392004112483	0.00185948451208297	0.00173694876001158
"287"	"Master_mconsumospesos__tend"	0.000438665699184104	0.000639363776507771	0.00149570587667664
"288"	"mvr_Visa_mlimitecompra__min"	0.000438158513540586	0.00115948409033768	0.00159220303001061
"289"	"Visa_Fvencimiento__min"	0.000436527529392027	0.00117151324758042	0.0016404516066776
"290"	"mv_mpagominimo__min"	0.000435811284350354	0.00145787132805326	0.00115796584000772
"291"	"tcallcenter"	0.000434151168834155	0.000122513939845001	0.000241242883334942
"292"	"mcuenta_debitos_automaticos__avg"	0.00043153255432928	0.00385489614681242	0.00197819164334652
"293"	"mvr_mconsumosdolares"	0.000428837755312629	0.00240449617906559	0.00173694876001158
"294"	"mttarjeta_visa_debitos_automaticos__avg"	0.0004268632824664	0.0016168236510587	0.00144745730000965
"295"	"Visa_tconsumos__min"	0.000425279534426569	0.00253658598465533	0.00173694876001158
"296"	"Visa_fechaalta__tend"	0.000424394479335038	0.000450825075819027	0.00139920872334266
"297"	"Master_mpagospesos__max"	0.000424254024023138	0.00138733965183826	0.00144745730000965
"298"	"Visa_mconsumosdolares__tend"	0.000418857396796291	0.000506974648057672	0.00139920872334266
"299"	"Visa_mlimitecompra__avg"	0.000412023328417172	0.000260924775778789	0.00106146868667374
"300"	"Master_fechaalta__avg"	0.000408628669633516	0.000970461247682626	0.0012544629933417
"301"	"Master_msaldopesos__tend"	0.000408169945801529	0.000767284953890602	0.0012544629933417
"302"	"mvr_mconsumospesos__min"	0.000408034449361833	0.00123096348264674	0.00144745730000965
"303"	"tcajas_depositos__max"	0.000407100929574344	0.00081753156238806	0.00101322011000675
