"Feature"	"Gain"	"Cover"	"Frequency"
"217"	"tcajas__avg"	0.000574823013897837	0.00168671854013011	0.00195872348557233
"218"	"marketing_coss_selling__max"	0.000573966919775546	0.00135013018896989	0.00191094974202178
"219"	"mtransferencias_emitidas__tend"	0.000571148050799641	0.00290003665133417	0.00238868717752723
"220"	"Master_mpagominimo__tend"	0.000566561949715913	0.00228746568570711	0.00176762851137015
"221"	"mcomisiones__min"	0.00056575894945443	0.00225026119204105	0.0022453659468756
"222"	"ccomisiones_otras"	0.0005637803758225	0.00374224164626508	0.00253200840817886
"223"	"ttarjeta_visa_debitos_automaticos__avg"	0.000561544627823543	0.00168382715048492	0.00186317599847124
"224"	"mautoservicio__tend"	0.000557723338786864	0.00323021480976372	0.0022453659468756
"225"	"mdescubierto_preacordado__avg"	0.000553358200578184	0.000497104357650195	0.00105102235811198
"226"	"mextraccion_autoservicio"	0.000542526648347195	0.000623796486474536	0.00062105866615708
"227"	"mcaja_ahorro_dolares"	0.000539451395839323	0.00183915819365267	0.00171985476781961
"228"	"tfondos_comunes_inversion"	0.00053599751763065	0.00287695354429255	0.000764379896808714
"229"	"Visa_Fvencimiento__tend"	0.000533632270781105	0.00186702717732126	0.00186317599847124
"230"	"mvr_mpagado__tend"	0.000532765409458425	0.00126262829199777	0.00176762851137015
"231"	"mcomisiones__avg"	0.00053131083006296	0.00175111619323045	0.00195872348557233
"232"	"mvr_Master_mlimitecompra__min"	0.000525908576245437	0.00154183131554801	0.00219759220332505
"233"	"mprestamos_personales__max"	0.00052207447905848	0.00159145071779001	0.00152875979361743
"234"	"mcaja_ahorro_dolares__max"	0.00052205379606014	0.00158682372235491	0.00157653353716797
"235"	"Visa_Fvencimiento__avg"	0.000521837768806067	0.000921012982327713	0.00186317599847124
"236"	"mvr_mconsumospesos__avg"	0.000521268304824141	0.00213660764903513	0.00195872348557233
"237"	"mcajeros_propio__tend"	0.00051987667238593	0.00209809719466168	0.00205427097267342
"238"	"Visa_tconsumos"	0.000517588008084946	0.00117154540806682	0.00167208102426906
"239"	"Visa_mlimitecompra__avg"	0.000516741919328755	0.00135447041731914	0.00162430728071852
"240"	"mv_mfinanciacion_limite__tend"	0.000514580153214425	0.000602907539478102	0.00138543856296579
"241"	"tseguro_accidentes_personales__avg"	0.000512276247212737	0.00372270627981677	0.00195872348557233
"242"	"mvr_mconsumosdolares"	0.000511795979344016	0.00258121684848781	0.00191094974202178
"243"	"mcuenta_debitos_automaticos__avg"	0.000511118105474462	0.00367349399690667	0.00205427097267342
"244"	"Visa_mconsumospesos__min"	0.000508988075998821	0.0024790050546626	0.00191094974202178
"245"	"Master_fechaalta__avg"	0.000501877316980199	0.000651325074432635	0.00133766481941525
"246"	"mvr_mconsumospesos__max"	0.000501807430690687	0.00133197761379239	0.00167208102426906
"247"	"Visa_mpagominimo__max"	0.000499968168761486	0.000924195033285303	0.00143321230651634
"248"	"mttarjeta_visa_debitos_automaticos__avg"	0.000498096286355693	0.000964419387715015	0.00138543856296579
"249"	"mv_marca_atraso__max"	0.000493606532900104	8.10359993522807e-05	0.000429963691954902
"250"	"mttarjeta_visa_debitos_automaticos"	0.000481816422246037	0.00253541667567044	0.00186317599847124
"251"	"Visa_msaldototal__tend"	0.000478463502937262	0.00118692500191352	0.00167208102426906
"252"	"mv_msaldototal__max"	0.000478040571005369	0.000369921274160768	0.00105102235811198
"253"	"mv_tconsumos"	0.000474700637612007	0.00187193899741475	0.00133766481941525
"254"	"mvr_msaldodolares2"	0.000472648319605267	0.00157734842872871	0.00119434358876362
"255"	"mvr_Master_mlimitecompra__max"	0.000472158669839485	0.000998563049593197	0.00167208102426906
"256"	"thomebanking"	0.000472102298978556	0.000405849399685552	0.00119434358876362
"257"	"Master_mconsumospesos"	0.000471979653606434	0.00243570604709891	0.00167208102426906
"258"	"mvr_msaldopesos__max"	0.000470548387004342	0.000595934085156471	0.00133766481941525
"259"	"mv_Finiciomora__min"	0.000470138856816709	0.000358209058850537	0.00100324861456144
"260"	"ctarjeta_master_transacciones__tend"	0.000464637466822525	0.00111606555882346	0.00138543856296579
"261"	"cliente_edad__max"	0.000463474725080462	0.00123964237169422	0.00162430728071852
"262"	"ctarjeta_debito_transacciones__max"	0.000459428125442591	0.0013980572854272	0.00171985476781961
"263"	"ctarjeta_visa_transacciones__max"	0.000458333441407459	0.000950173840983277	0.0012898910758647
"264"	"cliente_antiguedad__max"	0.00045830215877839	0.000720298658359794	0.00109879610166253
"265"	"Visa_msaldototal__avg"	0.000455759872638178	0.000691524017322285	0.00100324861456144
"266"	"Visa_mpagominimo__min"	0.000452685870562812	0.00154467752375541	0.00148098605006688
"267"	"mcomisiones_otras__avg"	0.000452516380706643	0.00168869576900276	0.00157653353716797
"268"	"mv_mpagominimo__avg"	0.000452200395094168	0.00173027595009364	0.00133766481941525
"269"	"mv_mconsumospesos__tend"	0.000450922298009503	0.00192912912363179	0.00167208102426906
"270"	"mvr_mpagominimo__avg"	0.000450500533303619	0.00132334532189091	0.00157653353716797
"271"	"Visa_mlimitecompra"	0.000449104441450596	0.00094127560323819	0.00119434358876362
"272"	"ttarjeta_debito__avg"	0.000448909831730795	0.00225289624199868	0.00148098605006688
"273"	"mvr_mconsumosdolares__max"	0.000445744216212245	0.00268534595369709	0.00191094974202178
"274"	"ccomisiones_otras__min"	0.000442270106288819	0.000910260185619177	0.00148098605006688
"275"	"Master_fechaalta__min"	0.000440522794720556	0.000962630469681784	0.00152875979361743
"276"	"mcaja_ahorro_dolares__tend"	0.000438899745763308	0.00102499666103538	0.00148098605006688
"277"	"tcajas_depositos"	0.00043868297520329	0.00052446814254833	0.00062105866615708
"278"	"mvr_Visa_mlimitecompra"	0.000438516907497711	0.000685157353074656	0.00143321230651634
"279"	"mextraccion_autoservicio__tend"	0.000435963151926315	0.00339368442715834	0.00195872348557233
"280"	"mvr_mpagado__avg"	0.000431322438740832	0.00190679201826447	0.00167208102426906
"281"	"Visa_mlimitecompra__tend"	0.000430556261469165	0.00135046592739844	0.00157653353716797
"282"	"Master_mpagospesos"	0.000430309166953598	0.000619010789232857	0.00138543856296579
"283"	"mvr_mpagado__max"	0.000427762627561712	0.000851241525620881	0.00143321230651634
"284"	"cliente_antiguedad"	0.000427348490104487	0.000465036381441605	0.00133766481941525
"285"	"tcaja_ahorro__avg"	0.000427281861969075	0.000738863494308455	0.000573284922606535
"286"	"Master_mconsumospesos__avg"	0.000425547309406447	0.00155384122522691	0.00152875979361743
"287"	"mv_cuenta_estado2__max"	0.000423487002883615	0.000274297549458776	0.000716606153258169
"288"	"cprestamos_personales__tend"	0.000418849090519241	0.00191792098136389	0.00152875979361743
"289"	"mautoservicio__avg"	0.0004179509187261	0.00246621679455038	0.00171985476781961
"290"	"Master_fechaalta__max"	0.000416077658505429	0.000528753557041175	0.00138543856296579
"291"	"mvr_Master_mlimitecompra"	0.000415833814370419	0.000801544363813705	0.00133766481941525
"292"	"mv_mlimitecompra__max"	0.000412921567357248	0.00262175015785422	0.00176762851137015
"293"	"mcajeros_ajenos__max"	0.000410057609110455	0.00242735676412985	0.00167208102426906
"294"	"tcallcenter"	0.000405646923822739	0.000120635661496277	0.000238868717752723
"295"	"mcaja_ahorro_dolares__avg"	0.000405344051711689	0.00115045749441433	0.00114656984521307
"296"	"ctarjeta_debito_transacciones__avg"	0.000404416334267531	0.0037284480454346	0.00200649722912287
"297"	"Visa_tconsumos__min"	0.000399252872192569	0.00307098214166458	0.0018154022549207
"298"	"Master_tconsumos__tend"	0.000395718426893538	0.00164432173830262	0.00148098605006688
"299"	"Master_msaldototal__tend"	0.000395254028451952	0.000803073297977687	0.000955474871010892
"300"	"mvr_Visa_mlimitecompra__min"	0.000394691292363565	0.000851449431830175	0.00133766481941525
"301"	"cextraccion_autoservicio"	0.000394341003111189	0.000570034309689376	0.000525511179055991
"302"	"mv_Finiciomora__avg"	0.000394111653640292	0.000672218871956193	0.00109879610166253
